energies,CoA_conc,valency,system,unbound,bound1AD,bound2_sameAD,bound2_sameAb,bound2_diffAb,other,rep,AM_int,AN_int,BM_int,BN_int
AM-160_AN-210_BM-1_BN-110,20,Nb,doubleTAD_doubleCoA,0.8594771241830066,0.1349673202614379,0.005555555555555556,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-110.0
AM-160_AN-210_BM-1_BN-110,160,Nb,doubleTAD_doubleCoA,0.8831699346405228,0.11229575163398693,0.0045343137254901964,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-110.0
AM-160_AN-210_BM-1_BN-110,500,Nb,doubleTAD_doubleCoA,0.9074901960784314,0.0890326797385621,0.003477124183006537,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-110.0
AM-160_AN-210_BM-1_BN-110,1000,Nb,doubleTAD_doubleCoA,0.9338562091503269,0.06379084967320262,0.0023529411764705885,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-110.0
AM-160_AN-210_BM-1_BN-110,2000,Nb,doubleTAD_doubleCoA,0.954702614379085,0.04400326797385621,0.0012941176470588238,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-110.0
AM-160_AN-210_BM-1_BN-160,20,Nb,doubleTAD_doubleCoA,0.819607843137255,0.14477124183006537,0.035620915032679744,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-160.0
AM-160_AN-210_BM-1_BN-160,160,Nb,doubleTAD_doubleCoA,0.8524918300653596,0.11993464052287583,0.027450980392156862,0.0,0.00012254901960784314,0.0,2.0,-160.0,-210.0,-1.0,-160.0
AM-160_AN-210_BM-1_BN-160,500,Nb,doubleTAD_doubleCoA,0.8966797385620916,0.08458823529411764,0.01865359477124183,0.0,7.843137254901961e-05,0.0,2.0,-160.0,-210.0,-1.0,-160.0
AM-160_AN-210_BM-1_BN-160,1000,Nb,doubleTAD_doubleCoA,0.9280915032679738,0.05988235294117647,0.011980392156862746,0.0,4.5751633986928104e-05,0.0,2.0,-160.0,-210.0,-1.0,-160.0
AM-160_AN-210_BM-1_BN-160,2000,Nb,doubleTAD_doubleCoA,0.9538660130718953,0.03983006535947713,0.006294117647058824,0.0,9.803921568627451e-06,0.0,2.0,-160.0,-210.0,-1.0,-160.0
AM-160_AN-210_BM-1_BN-210,20,Nb,doubleTAD_doubleCoA,0.6303921568627451,0.19444444444444445,0.17385620915032682,0.0,0.00130718954248366,0.0,2.0,-160.0,-210.0,-1.0,-210.0
AM-160_AN-210_BM-1_BN-210,160,Nb,doubleTAD_doubleCoA,0.7299019607843138,0.147140522875817,0.12234477124183007,0.0,0.0006127450980392157,0.0,2.0,-160.0,-210.0,-1.0,-210.0
AM-160_AN-210_BM-1_BN-210,500,Nb,doubleTAD_doubleCoA,0.8524313725490197,0.08264052287581698,0.064718954248366,0.0,0.00020915032679738564,0.0,2.0,-160.0,-210.0,-1.0,-210.0
AM-160_AN-210_BM-1_BN-210,1000,Nb,doubleTAD_doubleCoA,0.9123267973856208,0.05066013071895425,0.03692156862745098,0.0,9.150326797385621e-05,0.0,2.0,-160.0,-210.0,-1.0,-210.0
AM-160_AN-210_BM-1_BN-210,2000,Nb,doubleTAD_doubleCoA,0.9504869281045752,0.03098366013071895,0.018522875816993464,0.0,6.535947712418301e-06,0.0,2.0,-160.0,-210.0,-1.0,-210.0
AM-1_AN-110_BM-1_BN-1,20,Nb,doubleTAD_doubleCoA,0.9986928104575163,0.00130718954248366,0.0,0.0,0.0,0.0,2.0,-1.0,-110.0,-1.0,-1.0
AM-1_AN-110_BM-1_BN-1,160,Nb,doubleTAD_doubleCoA,0.9978758169934642,0.0020833333333333333,4.0849673202614376e-05,0.0,0.0,0.0,2.0,-1.0,-110.0,-1.0,-1.0
AM-1_AN-110_BM-1_BN-1,500,Nb,doubleTAD_doubleCoA,0.997202614379085,0.0027712418300653596,2.6143790849673204e-05,0.0,0.0,0.0,2.0,-1.0,-110.0,-1.0,-1.0
AM-1_AN-110_BM-1_BN-1,1000,Nb,doubleTAD_doubleCoA,0.9973529411764707,0.00261437908496732,3.2679738562091506e-05,0.0,0.0,0.0,2.0,-1.0,-110.0,-1.0,-1.0
AM-1_AN-110_BM-1_BN-1,2000,Nb,doubleTAD_doubleCoA,0.9972843137254902,0.002686274509803922,2.9411764705882354e-05,0.0,0.0,0.0,2.0,-1.0,-110.0,-1.0,-1.0
AM-1_AN-110_BM-1_BN-110,20,Nb,doubleTAD_doubleCoA,0.9934640522875817,0.006209150326797387,0.000326797385620915,0.0,0.0,0.0,2.0,-1.0,-110.0,-1.0,-110.0
AM-1_AN-110_BM-1_BN-110,160,Nb,doubleTAD_doubleCoA,0.9943218954248366,0.005637254901960784,4.0849673202614376e-05,0.0,0.0,0.0,2.0,-1.0,-110.0,-1.0,-110.0
AM-1_AN-110_BM-1_BN-110,500,Nb,doubleTAD_doubleCoA,0.9947058823529411,0.005254901960784315,3.9215686274509805e-05,0.0,0.0,0.0,2.0,-1.0,-110.0,-1.0,-110.0
AM-1_AN-110_BM-1_BN-110,1000,Nb,doubleTAD_doubleCoA,0.9948235294117648,0.005124183006535948,5.228758169934641e-05,0.0,0.0,0.0,2.0,-1.0,-110.0,-1.0,-110.0
AM-1_AN-110_BM-1_BN-110,2000,Nb,doubleTAD_doubleCoA,0.995186274509804,0.004761437908496732,5.228758169934641e-05,0.0,0.0,0.0,2.0,-1.0,-110.0,-1.0,-110.0
AM-1_AN-110_BM-1_BN-160,20,Nb,doubleTAD_doubleCoA,0.9751633986928105,0.02418300653594772,0.00065359477124183,0.0,0.0,0.0,2.0,-1.0,-110.0,-1.0,-160.0
AM-1_AN-110_BM-1_BN-160,160,Nb,doubleTAD_doubleCoA,0.9795751633986928,0.020302287581699347,0.00012254901960784314,0.0,0.0,0.0,2.0,-1.0,-110.0,-1.0,-160.0
AM-1_AN-110_BM-1_BN-160,500,Nb,doubleTAD_doubleCoA,0.9806535947712417,0.019098039215686275,0.0002483660130718955,0.0,0.0,0.0,2.0,-1.0,-110.0,-1.0,-160.0
AM-1_AN-110_BM-1_BN-160,1000,Nb,doubleTAD_doubleCoA,0.9827254901960784,0.017032679738562092,0.00022875816993464052,0.0,1.3071895424836602e-05,0.0,2.0,-1.0,-110.0,-1.0,-160.0
AM-1_AN-110_BM-1_BN-160,2000,Nb,doubleTAD_doubleCoA,0.9852058823529412,0.014660130718954249,0.00013071895424836603,0.0,3.2679738562091506e-06,0.0,2.0,-1.0,-110.0,-1.0,-160.0
AM-1_AN-110_BM-1_BN-210,20,Nb,doubleTAD_doubleCoA,0.8777777777777778,0.12026143790849675,0.0016339869281045752,0.0,0.000326797385620915,0.0,2.0,-1.0,-110.0,-1.0,-210.0
AM-1_AN-110_BM-1_BN-210,160,Nb,doubleTAD_doubleCoA,0.894403594771242,0.10457516339869281,0.0010212418300653595,0.0,0.0,0.0,2.0,-1.0,-110.0,-1.0,-210.0
AM-1_AN-110_BM-1_BN-210,500,Nb,doubleTAD_doubleCoA,0.9222745098039216,0.07700653594771242,0.0006797385620915033,0.0,3.9215686274509805e-05,0.0,2.0,-1.0,-110.0,-1.0,-210.0
AM-1_AN-110_BM-1_BN-210,1000,Nb,doubleTAD_doubleCoA,0.9447254901960784,0.05461437908496732,0.0006601307189542483,0.0,0.0,0.0,2.0,-1.0,-110.0,-1.0,-210.0
AM-1_AN-110_BM-1_BN-210,2000,Nb,doubleTAD_doubleCoA,0.965532679738562,0.03410457516339869,0.0003627450980392157,0.0,0.0,0.0,2.0,-1.0,-110.0,-1.0,-210.0
AM-1_AN-160_BM-1_BN-1,20,Nb,doubleTAD_doubleCoA,0.9823529411764707,0.01764705882352942,0.0,0.0,0.0,0.0,2.0,-1.0,-160.0,-1.0,-1.0
AM-1_AN-160_BM-1_BN-1,160,Nb,doubleTAD_doubleCoA,0.981985294117647,0.017933006535947715,8.169934640522875e-05,0.0,0.0,0.0,2.0,-1.0,-160.0,-1.0,-1.0
AM-1_AN-160_BM-1_BN-1,500,Nb,doubleTAD_doubleCoA,0.9830457516339868,0.01677124183006536,0.00018300653594771241,0.0,0.0,0.0,2.0,-1.0,-160.0,-1.0,-1.0
AM-1_AN-160_BM-1_BN-1,1000,Nb,doubleTAD_doubleCoA,0.984156862745098,0.01568627450980392,0.00015686274509803922,0.0,0.0,0.0,2.0,-1.0,-160.0,-1.0,-1.0
AM-1_AN-160_BM-1_BN-1,2000,Nb,doubleTAD_doubleCoA,0.9863366013071895,0.01353267973856209,0.00013071895424836603,0.0,0.0,0.0,2.0,-1.0,-160.0,-1.0,-1.0
AM-1_AN-160_BM-1_BN-110,20,Nb,doubleTAD_doubleCoA,0.9797385620915033,0.01993464052287582,0.000326797385620915,0.0,0.0,0.0,2.0,-1.0,-160.0,-1.0,-110.0
AM-1_AN-160_BM-1_BN-110,160,Nb,doubleTAD_doubleCoA,0.9802287581699346,0.01948529411764706,0.00028594771241830067,0.0,0.0,0.0,2.0,-1.0,-160.0,-1.0,-110.0
AM-1_AN-160_BM-1_BN-110,500,Nb,doubleTAD_doubleCoA,0.9799738562091501,0.01980392156862745,0.0002222222222222222,0.0,0.0,0.0,2.0,-1.0,-160.0,-1.0,-110.0
AM-1_AN-160_BM-1_BN-110,1000,Nb,doubleTAD_doubleCoA,0.981908496732026,0.017869281045751636,0.00021568627450980395,0.0,6.535947712418301e-06,0.0,2.0,-1.0,-160.0,-1.0,-110.0
AM-1_AN-160_BM-1_BN-110,2000,Nb,doubleTAD_doubleCoA,0.9848790849673202,0.014921568627450981,0.0001928104575163399,0.0,6.535947712418301e-06,0.0,2.0,-1.0,-160.0,-1.0,-110.0
AM-1_AN-160_BM-1_BN-160,20,Nb,doubleTAD_doubleCoA,0.9637254901960786,0.03627450980392157,0.0,0.0,0.0,0.0,2.0,-1.0,-160.0,-1.0,-160.0
AM-1_AN-160_BM-1_BN-160,160,Nb,doubleTAD_doubleCoA,0.9620098039215685,0.0375,0.0004901960784313725,0.0,0.0,0.0,2.0,-1.0,-160.0,-1.0,-160.0
AM-1_AN-160_BM-1_BN-160,500,Nb,doubleTAD_doubleCoA,0.9688235294117646,0.030836601307189543,0.0003137254901960785,0.0,2.6143790849673204e-05,0.0,2.0,-1.0,-160.0,-1.0,-160.0
AM-1_AN-160_BM-1_BN-160,1000,Nb,doubleTAD_doubleCoA,0.9732614379084966,0.026418300653594767,0.00030065359477124187,0.0,1.9607843137254903e-05,0.0,2.0,-1.0,-160.0,-1.0,-160.0
AM-1_AN-160_BM-1_BN-160,2000,Nb,doubleTAD_doubleCoA,0.978781045751634,0.020944444444444446,0.00026797385620915036,0.0,6.535947712418301e-06,0.0,2.0,-1.0,-160.0,-1.0,-160.0
AM-1_AN-160_BM-1_BN-210,20,Nb,doubleTAD_doubleCoA,0.865032679738562,0.13431372549019607,0.00065359477124183,0.0,0.0,0.0,2.0,-1.0,-160.0,-1.0,-210.0
AM-1_AN-160_BM-1_BN-210,160,Nb,doubleTAD_doubleCoA,0.8884395424836601,0.11033496732026143,0.0011437908496732027,0.0,8.169934640522875e-05,0.0,2.0,-1.0,-160.0,-1.0,-210.0
AM-1_AN-160_BM-1_BN-210,500,Nb,doubleTAD_doubleCoA,0.9162745098039217,0.08258823529411763,0.0011111111111111111,0.0,2.6143790849673204e-05,0.0,2.0,-1.0,-160.0,-1.0,-210.0
AM-1_AN-160_BM-1_BN-210,1000,Nb,doubleTAD_doubleCoA,0.942888888888889,0.056594771241830065,0.000496732026143791,0.0,1.9607843137254903e-05,0.0,2.0,-1.0,-160.0,-1.0,-210.0
AM-1_AN-160_BM-1_BN-210,2000,Nb,doubleTAD_doubleCoA,0.9642810457516341,0.03530392156862745,0.0004052287581699347,0.0,9.803921568627451e-06,0.0,2.0,-1.0,-160.0,-1.0,-210.0
AM-1_AN-1_BM-1_BN-1,20,Nb,doubleTAD_doubleCoA,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0
AM-1_AN-1_BM-1_BN-1,160,Nb,doubleTAD_doubleCoA,0.9998774509803922,8.169934640522875e-05,4.0849673202614376e-05,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0
AM-1_AN-1_BM-1_BN-1,500,Nb,doubleTAD_doubleCoA,0.9998431372549019,0.0001568627450980392,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0
AM-1_AN-1_BM-1_BN-1,1000,Nb,doubleTAD_doubleCoA,0.9998169934640524,0.00018300653594771241,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0
AM-1_AN-1_BM-1_BN-1,2000,Nb,doubleTAD_doubleCoA,0.9998169934640523,0.00018300653594771244,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0
AM-1_AN-1_BM-1_BN-110,20,Nb,doubleTAD_doubleCoA,0.996078431372549,0.00392156862745098,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-110.0
AM-1_AN-1_BM-1_BN-110,160,Nb,doubleTAD_doubleCoA,0.9970179738562092,0.0029820261437908495,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-110.0
AM-1_AN-1_BM-1_BN-110,500,Nb,doubleTAD_doubleCoA,0.9970457516339867,0.002928104575163399,2.6143790849673204e-05,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-110.0
AM-1_AN-1_BM-1_BN-110,1000,Nb,doubleTAD_doubleCoA,0.9971764705882352,0.0028104575163398694,1.3071895424836602e-05,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-110.0
AM-1_AN-1_BM-1_BN-110,2000,Nb,doubleTAD_doubleCoA,0.9974444444444445,0.002516339869281046,3.9215686274509805e-05,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-110.0
AM-1_AN-1_BM-1_BN-160,20,Nb,doubleTAD_doubleCoA,0.9794117647058824,0.02058823529411765,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-160.0
AM-1_AN-1_BM-1_BN-160,160,Nb,doubleTAD_doubleCoA,0.9810866013071896,0.01866830065359477,0.00024509803921568627,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-160.0
AM-1_AN-1_BM-1_BN-160,500,Nb,doubleTAD_doubleCoA,0.9827058823529411,0.01715032679738562,0.00014379084967320262,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-160.0
AM-1_AN-1_BM-1_BN-160,1000,Nb,doubleTAD_doubleCoA,0.9841241830065358,0.01568627450980392,0.00018954248366013073,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-160.0
AM-1_AN-1_BM-1_BN-160,2000,Nb,doubleTAD_doubleCoA,0.9862941176470588,0.013532679738562092,0.00017320261437908497,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-160.0
AM-1_AN-1_BM-1_BN-210,20,Nb,doubleTAD_doubleCoA,0.8761437908496732,0.12156862745098039,0.0022875816993464053,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-210.0
AM-1_AN-1_BM-1_BN-210,160,Nb,doubleTAD_doubleCoA,0.8945669934640522,0.10437091503267974,0.0010620915032679738,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-210.0
AM-1_AN-1_BM-1_BN-210,500,Nb,doubleTAD_doubleCoA,0.9253202614379085,0.07392156862745099,0.0007581699346405229,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-210.0
AM-1_AN-1_BM-1_BN-210,1000,Nb,doubleTAD_doubleCoA,0.9444248366013072,0.054895424836601314,0.0006797385620915033,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-210.0
AM-1_AN-1_BM-1_BN-210,2000,Nb,doubleTAD_doubleCoA,0.9657385620915034,0.03386274509803922,0.0003986928104575164,0.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,-210.0
AM-1_AN-210_BM-1_BN-1,20,Nb,doubleTAD_doubleCoA,0.8862745098039216,0.11274509803921569,0.000980392156862745,0.0,0.0,0.0,2.0,-1.0,-210.0,-1.0,-1.0
AM-1_AN-210_BM-1_BN-1,160,Nb,doubleTAD_doubleCoA,0.8950980392156863,0.1036764705882353,0.0012254901960784314,0.0,0.0,0.0,2.0,-1.0,-210.0,-1.0,-1.0
AM-1_AN-210_BM-1_BN-1,500,Nb,doubleTAD_doubleCoA,0.9239738562091504,0.07528104575163398,0.0007450980392156863,0.0,0.0,0.0,2.0,-1.0,-210.0,-1.0,-1.0
AM-1_AN-210_BM-1_BN-1,1000,Nb,doubleTAD_doubleCoA,0.9454509803921569,0.053901960784313724,0.0006470588235294118,0.0,0.0,0.0,2.0,-1.0,-210.0,-1.0,-1.0
AM-1_AN-210_BM-1_BN-1,2000,Nb,doubleTAD_doubleCoA,0.9656078431372549,0.034019607843137255,0.0003725490196078432,0.0,0.0,0.0,2.0,-1.0,-210.0,-1.0,-1.0
AM-1_AN-210_BM-1_BN-110,20,Nb,doubleTAD_doubleCoA,0.8748366013071895,0.1238562091503268,0.00130718954248366,0.0,0.0,0.0,2.0,-1.0,-210.0,-1.0,-110.0
AM-1_AN-210_BM-1_BN-110,160,Nb,doubleTAD_doubleCoA,0.8923611111111112,0.10649509803921568,0.0011029411764705884,0.0,4.0849673202614376e-05,0.0,2.0,-1.0,-210.0,-1.0,-110.0
AM-1_AN-210_BM-1_BN-110,500,Nb,doubleTAD_doubleCoA,0.9227973856209152,0.07644444444444444,0.000758169934640523,0.0,0.0,0.0,2.0,-1.0,-210.0,-1.0,-110.0
AM-1_AN-210_BM-1_BN-110,1000,Nb,doubleTAD_doubleCoA,0.9455228758169935,0.05384967320261438,0.0006274509803921569,0.0,0.0,0.0,2.0,-1.0,-210.0,-1.0,-110.0
AM-1_AN-210_BM-1_BN-110,2000,Nb,doubleTAD_doubleCoA,0.9658594771241832,0.033761437908496734,0.00037254901960784314,0.0,6.535947712418301e-06,0.0,2.0,-1.0,-210.0,-1.0,-110.0
AM-1_AN-210_BM-1_BN-160,20,Nb,doubleTAD_doubleCoA,0.8683006535947713,0.12973856209150325,0.00196078431372549,0.0,0.0,0.0,2.0,-1.0,-210.0,-1.0,-160.0
AM-1_AN-210_BM-1_BN-160,160,Nb,doubleTAD_doubleCoA,0.8877859477124184,0.11074346405228758,0.00130718954248366,0.0,0.0001633986928104575,0.0,2.0,-1.0,-210.0,-1.0,-160.0
AM-1_AN-210_BM-1_BN-160,500,Nb,doubleTAD_doubleCoA,0.9191764705882353,0.07973856209150326,0.0009673202614379085,0.0,0.00011764705882352942,0.0,2.0,-1.0,-210.0,-1.0,-160.0
AM-1_AN-210_BM-1_BN-160,1000,Nb,doubleTAD_doubleCoA,0.9429281045751634,0.056418300653594766,0.0006339869281045753,0.0,1.9607843137254903e-05,0.0,2.0,-1.0,-210.0,-1.0,-160.0
AM-1_AN-210_BM-1_BN-160,2000,Nb,doubleTAD_doubleCoA,0.9639477124183008,0.035611111111111114,0.00042156862745098043,0.0,1.9607843137254903e-05,0.0,2.0,-1.0,-210.0,-1.0,-160.0
AM-1_AN-210_BM-1_BN-210,20,Nb,doubleTAD_doubleCoA,0.8029411764705884,0.19346405228758168,0.00130718954248366,0.0,0.0022875816993464053,0.0,2.0,-1.0,-210.0,-1.0,-210.0
AM-1_AN-210_BM-1_BN-210,160,Nb,doubleTAD_doubleCoA,0.8333333333333334,0.16376633986928105,0.0018382352941176468,0.0,0.0010620915032679738,0.0,2.0,-1.0,-210.0,-1.0,-210.0
AM-1_AN-210_BM-1_BN-210,500,Nb,doubleTAD_doubleCoA,0.8920261437908498,0.10656209150326797,0.0010718954248366012,0.0,0.00033986928104575163,0.0,2.0,-1.0,-210.0,-1.0,-210.0
AM-1_AN-210_BM-1_BN-210,1000,Nb,doubleTAD_doubleCoA,0.930470588235294,0.06845098039215686,0.0009215686274509804,0.0,0.00015686274509803922,0.0,2.0,-1.0,-210.0,-1.0,-210.0
AM-1_AN-210_BM-1_BN-210,2000,Nb,doubleTAD_doubleCoA,0.9604183006535948,0.039156862745098046,0.00039542483660130723,0.0,2.9411764705882354e-05,0.0,2.0,-1.0,-210.0,-1.0,-210.0
AM-210_AN-110_BM-110_BN-1,20,Nb,doubleTAD_doubleCoA,0.888888888888889,0.10751633986928104,0.003594771241830065,0.0,0.0,0.0,2.0,-210.0,-110.0,-110.0,-1.0
AM-210_AN-110_BM-110_BN-1,160,Nb,doubleTAD_doubleCoA,0.9051879084967321,0.09268790849673203,0.002124183006535948,0.0,0.0,0.0,2.0,-210.0,-110.0,-110.0,-1.0
AM-210_AN-110_BM-110_BN-1,500,Nb,doubleTAD_doubleCoA,0.9271241830065359,0.07168627450980393,0.0011895424836601309,0.0,0.0,0.0,2.0,-210.0,-110.0,-110.0,-1.0
AM-210_AN-110_BM-110_BN-1,1000,Nb,doubleTAD_doubleCoA,0.9456470588235294,0.053346405228758165,0.0010065359477124183,0.0,0.0,0.0,2.0,-210.0,-110.0,-110.0,-1.0
AM-210_AN-110_BM-110_BN-1,2000,Nb,doubleTAD_doubleCoA,0.9650163398692811,0.034307189542483664,0.0006764705882352941,0.0,0.0,0.0,2.0,-210.0,-110.0,-110.0,-1.0
AM-210_AN-110_BM-110_BN-110,20,Nb,doubleTAD_doubleCoA,0.8522875816993464,0.11241830065359477,0.03529411764705883,0.0,0.0,0.0,2.0,-210.0,-110.0,-110.0,-110.0
AM-210_AN-110_BM-110_BN-110,160,Nb,doubleTAD_doubleCoA,0.8770424836601306,0.09285130718954249,0.030106209150326798,0.0,0.0,0.0,2.0,-210.0,-110.0,-110.0,-110.0
AM-210_AN-110_BM-110_BN-110,500,Nb,doubleTAD_doubleCoA,0.9120392156862746,0.06666666666666667,0.02128104575163399,0.0,1.3071895424836602e-05,0.0,2.0,-210.0,-110.0,-110.0,-110.0
AM-210_AN-110_BM-110_BN-110,1000,Nb,doubleTAD_doubleCoA,0.9372810457516341,0.048483660130718954,0.01423529411764706,0.0,0.0,0.0,2.0,-210.0,-110.0,-110.0,-110.0
AM-210_AN-110_BM-110_BN-110,2000,Nb,doubleTAD_doubleCoA,0.9611503267973857,0.03034967320261438,0.008496732026143792,0.0,3.2679738562091506e-06,0.0,2.0,-210.0,-110.0,-110.0,-110.0
AM-210_AN-110_BM-110_BN-160,20,Nb,doubleTAD_doubleCoA,0.6640522875816993,0.1238562091503268,0.2120915032679738,0.0,0.0,0.0,2.0,-210.0,-110.0,-110.0,-160.0
AM-210_AN-110_BM-110_BN-160,160,Nb,doubleTAD_doubleCoA,0.756985294117647,0.09338235294117647,0.1496323529411765,0.0,0.0,0.0,2.0,-210.0,-110.0,-110.0,-160.0
AM-210_AN-110_BM-110_BN-160,500,Nb,doubleTAD_doubleCoA,0.8630980392156862,0.05653594771241829,0.08035294117647059,0.0,1.3071895424836602e-05,0.0,2.0,-210.0,-110.0,-110.0,-160.0
AM-210_AN-110_BM-110_BN-160,1000,Nb,doubleTAD_doubleCoA,0.9171307189542484,0.03601307189542483,0.04684967320261437,0.0,6.535947712418301e-06,0.0,2.0,-210.0,-110.0,-110.0,-160.0
AM-210_AN-110_BM-110_BN-160,2000,Nb,doubleTAD_doubleCoA,0.9518823529411765,0.023356209150326795,0.024758169934640525,0.0,3.2679738562091506e-06,0.0,2.0,-210.0,-110.0,-110.0,-160.0
AM-210_AN-110_BM-110_BN-210,20,Nb,doubleTAD_doubleCoA,0.2852941176470588,0.15947712418300655,0.5552287581699347,0.0,0.0,0.0,2.0,-210.0,-110.0,-110.0,-210.0
AM-210_AN-110_BM-110_BN-210,160,Nb,doubleTAD_doubleCoA,0.5442401960784314,0.10731209150326798,0.348406862745098,0.0,4.0849673202614376e-05,0.0,2.0,-210.0,-110.0,-110.0,-210.0
AM-210_AN-110_BM-110_BN-210,500,Nb,doubleTAD_doubleCoA,0.8156601307189542,0.04636601307189542,0.1379607843137255,0.0,1.3071895424836602e-05,0.0,2.0,-210.0,-110.0,-110.0,-210.0
AM-210_AN-110_BM-110_BN-210,1000,Nb,doubleTAD_doubleCoA,0.9008104575163399,0.029084967320261435,0.07010457516339869,0.0,0.0,0.0,2.0,-210.0,-110.0,-110.0,-210.0
AM-210_AN-110_BM-110_BN-210,2000,Nb,doubleTAD_doubleCoA,0.9471013071895426,0.018405228758169936,0.03449019607843138,0.0,3.2679738562091506e-06,0.0,2.0,-210.0,-110.0,-110.0,-210.0
AM-210_AN-110_BM-160_BN-1,20,Nb,doubleTAD_doubleCoA,0.8738562091503268,0.12254901960784315,0.003594771241830066,0.0,0.0,0.0,2.0,-210.0,-110.0,-160.0,-1.0
AM-210_AN-110_BM-160_BN-1,160,Nb,doubleTAD_doubleCoA,0.891748366013072,0.10318627450980393,0.005065359477124183,0.0,0.0,0.0,2.0,-210.0,-110.0,-160.0,-1.0
AM-210_AN-110_BM-160_BN-1,500,Nb,doubleTAD_doubleCoA,0.9188496732026143,0.07722875816993463,0.003908496732026145,0.0,1.3071895424836602e-05,0.0,2.0,-210.0,-110.0,-160.0,-1.0
AM-210_AN-110_BM-160_BN-1,1000,Nb,doubleTAD_doubleCoA,0.9426535947712417,0.05426143790849674,0.003084967320261438,0.0,0.0,0.0,2.0,-210.0,-110.0,-160.0,-1.0
AM-210_AN-110_BM-160_BN-1,2000,Nb,doubleTAD_doubleCoA,0.9629607843137254,0.03540196078431373,0.0016372549019607844,0.0,0.0,0.0,2.0,-210.0,-110.0,-160.0,-1.0
AM-210_AN-110_BM-160_BN-110,20,Nb,doubleTAD_doubleCoA,0.8284313725490197,0.1215686274509804,0.05000000000000001,0.0,0.0,0.0,2.0,-210.0,-110.0,-160.0,-110.0
AM-210_AN-110_BM-160_BN-110,160,Nb,doubleTAD_doubleCoA,0.8700571895424837,0.09877450980392156,0.03116830065359477,0.0,0.0,0.0,2.0,-210.0,-110.0,-160.0,-110.0
AM-210_AN-110_BM-160_BN-110,500,Nb,doubleTAD_doubleCoA,0.9046666666666666,0.07190849673202615,0.023424836601307193,0.0,0.0,0.0,2.0,-210.0,-110.0,-160.0,-110.0
AM-210_AN-110_BM-160_BN-110,1000,Nb,doubleTAD_doubleCoA,0.9364771241830065,0.04934640522875817,0.014176470588235296,0.0,0.0,0.0,2.0,-210.0,-110.0,-160.0,-110.0
AM-210_AN-110_BM-160_BN-110,2000,Nb,doubleTAD_doubleCoA,0.959078431372549,0.03173856209150327,0.009183006535947712,0.0,0.0,0.0,2.0,-210.0,-110.0,-160.0,-110.0
AM-210_AN-110_BM-160_BN-160,20,Nb,doubleTAD_doubleCoA,0.6617647058823529,0.13333333333333333,0.20490196078431375,0.0,0.0,0.0,2.0,-210.0,-110.0,-160.0,-160.0
AM-210_AN-110_BM-160_BN-160,160,Nb,doubleTAD_doubleCoA,0.7641339869281044,0.09620098039215687,0.13966503267973857,0.0,0.0,0.0,2.0,-210.0,-110.0,-160.0,-160.0
AM-210_AN-110_BM-160_BN-160,500,Nb,doubleTAD_doubleCoA,0.8643529411764707,0.058130718954248366,0.07749019607843137,0.0,2.6143790849673204e-05,0.0,2.0,-210.0,-110.0,-160.0,-160.0
AM-210_AN-110_BM-160_BN-160,1000,Nb,doubleTAD_doubleCoA,0.9160196078431374,0.03772549019607843,0.0462483660130719,0.0,6.535947712418301e-06,0.0,2.0,-210.0,-110.0,-160.0,-160.0
AM-210_AN-110_BM-160_BN-160,2000,Nb,doubleTAD_doubleCoA,0.9520620915032679,0.0236797385620915,0.024258169934640517,0.0,0.0,0.0,2.0,-210.0,-110.0,-160.0,-160.0
AM-210_AN-110_BM-160_BN-210,20,Nb,doubleTAD_doubleCoA,0.2797385620915033,0.15424836601307187,0.565686274509804,0.0,0.000326797385620915,0.0,2.0,-210.0,-110.0,-160.0,-210.0
