Proteome Id	Organism Id
UP000298692	2056127
UP000298698	2420055
UP000298699	2530029
UP000298729	2565509
UP000298750	2202565
UP000298751	2178932
UP000298767	2572529
UP000298786	2571250
UP000298794	2572526
UP000299095	2565502
UP000299130	2565596
UP000299179	2510455
UP000299828	2530169
UP000300340	2576871
UP000300764	2508194
UP000301403	2565527
UP000302019	2510480
UP000302244	2565501
UP000304203	2565658
UP000304551	2565662
UP000304901	2557550
UP000304983	2065330
UP000305361	2283026
UP000305753	2234088
UP000305776	2510940
UP000305925	2510467
UP000306024	1740647
UP000306258	2584753
UP000306261	2991867
UP000306344	2508189
UP000306366	2559821
UP000306625	2510481
UP000306677	2575323
UP000306972	743544
UP000307326	2557554
UP000307356	2508188
UP000307461	2508206
UP000307640	2024348
UP000307926	2306278
UP000307994	2307015
UP000307997	2584495
UP000308339	2562181
UP000308346	2555910
UP000308762	2484637
UP000308847	2557555
UP000308874	2510942
UP000308921	2575261
UP000308935	2557581
UP000309345	2510944
UP000309991	2510943
UP000310009	2510475
UP000310273	2510477
UP000310300	2510452
UP000310503	2510471
UP000310697	2283025
UP000315011	2575356
UP000315043	2578140
UP000315187	2250313
UP000315248	2593338
UP000315266	2591130
UP000315280	2590935
UP000315286	2588091
UP000315327	2588095
UP000315352	2575324
UP000315658	2591407
UP000315813	2587820
UP000315820	2583041
UP000315886	2576879
UP000315956	2591217
UP000316059	2596973
UP000316116	2283024
UP000316206	2589666
UP000316333	2591189
UP000316421	2588498
UP000316423	2591408
UP000316467	2591126
UP000316529	2283018
UP000316563	2588099
UP000316623	1958810
UP000316651	2508184
UP000316719	2565519
UP000316735	2591226
UP000316783	2591053
UP000316966	2590919
UP000316990	2591034
UP000317048	2591042
UP000317067	2588506
UP000317085	2588486
UP000317107	2580353
UP000317127	2591207
UP000317273	2590946
UP000317295	2590945
UP000317351	2283020
UP000317352	2591398
UP000317360	2250311
UP000317451	2571252
UP000317523	2583286
UP000317598	2591211
UP000317615	2282994
UP000317645	2591122
UP000317687	2283023
UP000317704	2590929
UP000317709	2593337
UP000317734	2588128
UP000317774	2588513
UP000317800	2593638
UP000317856	3070831
UP000317864	2588505
UP000318068	2283019
UP000318136	2588489
UP000318208	2591218
UP000318213	2283016
UP000318227	2591214
UP000318284	2591205
UP000318298	2591031
UP000318315	2565523
UP000318324	2588490
UP000318375	2571249
UP000318386	2588510
UP000318419	2588512
UP000318470	2584487
UP000318544	2565524
UP000318624	2591129
UP000318653	2580388
UP000318668	2571246
UP000318684	2591026
UP000318687	2593333
UP000318778	1566307
UP000318782	2283022
UP000318861	2583039
UP000318885	2590894
UP000318944	2490450
UP000318954	2591190
UP000318967	2591044
UP000319146	2283021
UP000319161	2591118
UP000319188	2588500
UP000319218	2487147
UP000319240	2571253
UP000319293	2588096
UP000319355	2587456
UP000319459	2588492
UP000319520	318592
UP000319529	2590400
UP000319536	2570912
UP000319580	2593342
UP000319658	2593327
UP000319687	2571254
UP000319711	2589665
UP000319806	2570913
UP000319811	2590895
UP000319882	2591132
UP000319935	2591045
UP000320132	2283017
UP000320155	2591074
UP000320163	10547
UP000320200	2591120
UP000320210	2588499
UP000320263	2591049
UP000320444	2484638
UP000320550	2588504
UP000320568	2592615
UP000320575	2259657
UP000320647	2591121
UP000320741	2591210
UP000320771	2590936
UP000320799	2591403
UP000320823	2588135
UP000320841	2591131
UP000320842	2588092
UP000320867	2588133
UP000320923	2590896
UP000320930	2593351
UP000321191	2594282
UP000321468	2589652
UP000321500	2601609
UP000321526	2596677
UP000321527	2603257
UP000321554	2050964
UP000321657	2301639
UP000321671	2596714
UP000321759	2603261
UP000322030	2584798
UP000322031	2591102
UP000322033	2585390
UP000322040	2585441
UP000322055	2591372
UP000322075	2604899
UP000322089	2583186
UP000322090	2585457
UP000322104	2601620
UP000322114	2585401
UP000322117	2584791
UP000322121	2583141
UP000322130	2585488
UP000322140	2585393
UP000322151	2583188
UP000322160	2585384
UP000322163	2585456
UP000322172	2585424
UP000322193	2585379
UP000322203	2585470
UP000322274	2584796
UP000322290	2585402
UP000322298	2585447
UP000322311	2585450
UP000322317	2576452
UP000322318	2584805
UP000322321	2585489
UP000322346	2585409
UP000322349	2290809
UP000322350	2601648
UP000322352	2585432
UP000322353	2584783
UP000322381	2585472
UP000322398	2585423
UP000322405	2585406
UP000322412	2585430
UP000322429	2585412
UP000322442	2585445
UP000322444	2585453
UP000322458	2583151
UP000322463	2530020
UP000322464	2585465
UP000322472	2585466
UP000322477	2583200
UP000322514	2585469
UP000322515	2585440
UP000322536	2585382
UP000322649	2583128
UP000322652	2583098
UP000322682	2583196
UP000322691	2583174
UP000322703	2585380
UP000322717	2583190
UP000322731	2585385
UP000322754	2583155
UP000322765	2585381
UP000322774	2584784
UP000322803	2585467
UP000322811	2583124
UP000322835	2583201
UP000322838	2599764
UP000322840	2596672
UP000322850	2585404
UP000322855	2584794
UP000322866	2583164
UP000322872	2583129
UP000322908	2583203
UP000322909	2583119
UP000322932	2583150
UP000322946	2583123
UP000322967	2585443
UP000322995	2584786
UP000323014	2585452
UP000323020	2585473
UP000323023	2588517
UP000323033	2585405
UP000323034	2585397
UP000323059	2596657
UP000323066	2583169
UP000323076	2583100
UP000323080	2585403
UP000323085	2585388
UP000323091	2584809
UP000323097	2585468
UP000323180	2585463
UP000323199	2583115
UP000323240	2584800
UP000323253	2585485
UP000323307	2583202
UP000323319	2584782
UP000323333	2583112
UP000323381	2583133
UP000323385	2585418
UP000323400	2588515
UP000323417	2584801
UP000323442	2583136
UP000323453	2583183
UP000323486	2583189
UP000323495	2585435
UP000323497	2585436
UP000323513	2585399
UP000323516	2606591
UP000323525	2584778
UP000323527	2584807
UP000323555	2584790
UP000323556	2585419
UP000323558	2583194
UP000323574	2584792
UP000323579	2585438
UP000323586	2583197
UP000323603	2585437
UP000323642	2583125
UP000323650	2592222
UP000323665	2584793
UP000323679	2585478
UP000323702	2583137
UP000323716	2583173
UP000323721	2585431
UP000323728	2603850
UP000323739	2588518
UP000323776	2585426
UP000323778	2583178
UP000323786	2585460
UP000323793	2583138
UP000323801	2601617
UP000323828	2585433
UP000323859	2584802
UP000323861	2584787
UP000323862	2585484
UP000323872	2584780
UP000323878	2585474
UP000323879	2585442
UP000323887	2583182
UP000323915	2583199
UP000323942	2902952
UP000323944	2585464
UP000323963	2591378
UP000323975	2584788
UP000323998	2585414
UP000324007	2585407
UP000324016	2585481
UP000324040	2591379
UP000324050	2585420
UP000324056	2583163
UP000324059	2583153
UP000324089	2585482
UP000324099	2585458
UP000324119	2584806
UP000324177	2583184
UP000324181	2583144
UP000324226	2585410
UP000324237	2588516
UP000324257	2596674
UP000324267	2585425
UP000324295	2585487
UP000324299	2585415
UP000324300	2585455
UP000324301	2592211
UP000324304	2584795
UP000324328	2585386
UP000324360	2584799
UP000324362	2585391
UP000324394	2583165
UP000324405	2585387
UP000324415	2585428
UP000324421	2584789
UP000324425	2583193
UP000324426	2584803
UP000324452	2585446
UP000324461	2585476
UP000324483	2585479
UP000324489	2584797
UP000324495	2583205
UP000324552	2585461
UP000324562	2585448
UP000324563	2583139
UP000324601	2583099
UP000324634	2584777
UP000324658	2585422
UP000324663	2585444
UP000324676	2592210
UP000324700	2583131
UP000324712	2583185
UP000324715	2601669
UP000324717	2585392
UP000324718	2583161
UP000324730	2583147
UP000324733	2584811
UP000324736	2580401
UP000324737	2591101
UP000324744	2583126
UP000324756	2583120
UP000324774	2585486
UP000324791	2584804
UP000324793	2596675
UP000324794	2583140
UP000324827	2583130
UP000324841	2584785
UP000324848	2583142
UP000324871	2585475
UP000324892	2585480
UP000324920	2585471
UP000324934	2585408
UP000324959	2607969
UP000324975	2585417
UP000324979	2583177
UP000324990	2584808
UP000324998	2583101
UP000325007	2601619
UP000325017	2583135
UP000325025	2583105
UP000325065	2583127
UP000325067	2585454
UP000325075	2583114
UP000325088	2583122
UP000325103	2588520
UP000325112	2585483
UP000325115	2585439
UP000325126	2585462
UP000325148	2583179
UP000325160	2585451
UP000325162	2583132
UP000325185	2585395
UP000325190	2585398
UP000325191	2584812
UP000325229	2585427
UP000325266	2583110
UP000325267	2585394
UP000325277	2591103
UP000325293	2585459
UP000325306	2583103
UP000325326	2585477
UP000325405	2652422
UP000325457	2483661
UP000325477	2653650
UP000325507	2593268
UP000325602	2555916
UP000325623	2601652
UP000325633	2599830
UP000325660	1048516
UP000325662	2599865
UP000325735	2599838
UP000325783	2654972
UP000325796	2652883
UP000325804	2599883
UP000325819	2599834
UP000325857	2599833
UP000325879	2599825
UP000325888	2601691
UP000325891	2652881
UP000325899	2652411
UP000325906	2593465
UP000325949	2601676
UP000325974	2652423
UP000325986	2601641
UP000325999	2653651
UP000326008	2652419
UP000326015	2599884
UP000326021	2601656
UP000326063	2575612
UP000326082	2599847
UP000326087	2599866
UP000326093	2301661
UP000326176	2652409
UP000326190	2599835
UP000326262	2652430
UP000326279	2599870
UP000326365	1048517
UP000326381	2599873
UP000326486	2599890
UP000326490	2599842
UP000326495	2599846
UP000326537	2655002
UP000326545	2601643
UP000326590	2588519
UP000326601	2650877
UP000326609	2599862
UP000326630	2599881
UP000326635	2652880
UP000326650	2652426
UP000326666	2601664
UP000326672	2592659
UP000326708	2599880
UP000326720	2654973
UP000326737	2652879
UP000326742	2591136
UP000326781	2652428
UP000326796	2652406
UP000326803	2599885
UP000326805	2652414
UP000326870	2599859
UP000326899	2652889
UP000326946	2652407
UP000326949	2575610
UP000327020	2575611
UP000327026	2599857
UP000327065	2601661
UP000327075	2593661
UP000327083	2652403
UP000327117	2601640
UP000327127	2652424
UP000327176	1048515
UP000327185	2601688
UP000327190	2652404
UP000327247	2562813
UP000327303	2650873
UP000327308	2562811
UP000327317	2599860
UP000327385	2599850
UP000327392	2601695
UP000327398	2651067
UP000327403	2608368
UP000327462	926474
UP000327512	2601693
UP000327513	2650874
UP000328074	2601647
UP000332081	2664131
UP000334913	2653760
UP000336338	2663327
UP000337614	2660696
UP000338747	2660689
UP000342258	2653762
UP000342445	2026083
UP000343370	2663324
UP000343590	2662137
UP000343814	2664223
UP000345177	2315217
UP000346466	2653718
UP000349651	2663326
UP000355363	2608298
UP000355922	2662284
UP000366750	2663260
UP000368198	870473
UP000370142	2664226
UP000371275	2653764
UP000375470	2653725
UP000375734	2576526
UP000378109	2660693
UP000378168	2653744
UP000379765	2653756
UP000383886	2653759
UP000385725	870469
UP000386225	2662139
UP000388066	2488574
UP000390472	2653746
UP000394254	2653270
UP000395019	2662140
UP000395995	870474
UP000396795	2660694
UP000400215	2653768
UP000400849	2653271
UP000402637	2609788
UP000403312	2653763
UP000403663	2663264
UP000406128	2662283
UP000408995	2608323
UP000414356	2489637
UP000422169	2675241
UP000422279	2675252
UP000422347	2662297
UP000422411	2656550
UP000422427	2656514
UP000422537	2847056
UP000422671	2844224
UP000422759	2559281
UP000422881	2662295
UP000422911	2656569
UP000422961	2844218
UP000423036	2847063
UP000423147	2847060
UP000423180	2656528
UP000423183	2844219
UP000423323	2686058
UP000423358	2656535
UP000423482	2571247
UP000423609	2656582
UP000423725	2656617
UP000423819	2695848
UP000423885	2675259
UP000423964	2662293
UP000424080	2547426
UP000424095	2656608
UP000424111	2675236
UP000424168	2656588
UP000424180	2675251
UP000424227	2656527
UP000424329	2562643
UP000424499	2847057
UP000424515	2656511
UP000424596	2656573
UP000424671	2559283
UP000424681	2656575
UP000424741	2675254
UP000424756	2656561
UP000424774	2656531
UP000424925	2656513
UP000424968	2656580
UP000425122	2656605
UP000425181	2695846
UP000425185	2656543
UP000425243	2559285
UP000425344	2559284
UP000425388	2656551
UP000425398	2603848
UP000425433	2686052
UP000425480	2656534
UP000425507	2675257
UP000425586	2656572
UP000425598	2664193
UP000425972	2559282
UP000426000	2655003
UP000426006	2695847
UP000426009	2847061
UP000426331	2675243
UP000426334	2847062
UP000426439	2675235
UP000426455	2847058
UP000426540	2656548
UP000426542	2674978
UP000426622	2675256
UP000426646	2686057
UP000426726	2656564
UP000426847	2656602
UP000426939	2844222
UP000427093	2656537
UP000427113	2562642
UP000427166	2565372
UP000427214	2656553
UP000427269	2675248
UP000427282	2656526
UP000427287	2656545
UP000427394	2656509
UP000427455	2559286
UP000427754	2656519
UP000427757	2656604
UP000427832	2656611
UP000427898	2559280
UP000428840	2500766
UP000429954	2683673
UP000430309	2686083
UP000430622	2686283
UP000431123	2686285
UP000431779	2686087
UP000432177	2686208
UP000433019	2686081
UP000433183	2678601
UP000433471	2686437
UP000434281	2686082
UP000434519	2682965
UP000435653	2565877
UP000435913	2686202
UP000438167	2686080
UP000439483	2664192
UP000439580	1897529
UP000440284	2686281
UP000440361	2686206
UP000440993	2686203
UP000441199	2608370
UP000463880	2656707
UP000463915	2686235
UP000463946	2686231
UP000463953	2692739
UP000463960	2696358
UP000463977	2692737
UP000463978	2696359
UP000464092	2656730
UP000464110	2602759
UP000464167	2692741
UP000464219	2696418
UP000464220	2692738
UP000464225	2686226
UP000464231	2686309
UP000464248	1735698
UP000464303	2595040
UP000464311	3071318
UP000464321	2594693
UP000464333	2656717
UP000464334	2674975
UP000464369	2686286
UP000464404	2686233
UP000464416	2696336
UP000464544	2686284
UP000464561	2686469
UP000464588	2696446
UP000464595	2681195
UP000464626	2686071
UP000464669	2664939
UP000464671	2686278
UP000464711	2686289
UP000464713	2686225
UP000464721	2690212
UP000464726	2686242
UP000464732	2696378
UP000464827	2696360
UP000464863	2674974
UP000464870	2696370
UP000464888	2686277
UP000464929	2656725
UP000464956	2674976
UP000465009	2686274
UP000465010	2686258
UP000465071	2696340
UP000465079	2686279
UP000465092	2686474
UP000465101	2686250
UP000465822	2696345
UP000474732	2708562
UP000479357	2704031
UP000481813	2708592
UP000500705	2509266
UP000500715	2718941
UP000500736	2656715
UP000500739	2600100
UP000500751	2656690
UP000500753	2704073
UP000500782	2656724
UP000500788	2713262
UP000500813	2656693
UP000500818	2656678
UP000500845	2304025
UP000500851	2705110
UP000500852	2656706
UP000500859	2723248
UP000500866	2686384
UP000500880	2660715
UP000500888	2713246
UP000500903	2662136
UP000500906	2686386
UP000500909	2713256
UP000500929	2656689
UP000500948	2712956
UP000500971	2029458
UP000501024	2575349
UP000501040	2713157
UP000501086	2713258
UP000501125	1070315
UP000501169	889952
UP000501176	2656700
UP000501183	2485923
UP000501191	2601610
UP000501199	2704034
UP000501203	2656722
UP000501209	2713322
UP000501217	2686291
UP000501257	2656697
UP000501266	2713267
UP000501273	2699877
UP000501306	2656699
UP000501331	2718947
UP000501378	2704072
UP000501383	2656731
UP000501396	2720215
UP000501417	2696679
UP000501438	2711178
UP000501449	2039230
UP000501455	2725628
UP000501526	2725616
UP000501603	2725626
UP000501662	373997
UP000501674	2713247
UP000501696	2686383
UP000501743	2723894
UP000501749	2656676
UP000501757	2713145
UP000501775	2656704
UP000501785	2704035
UP000501803	2591425
UP000501829	2719194
UP000501835	2711175
UP000501873	2713260
UP000501879	2730632
UP000501889	351708
UP000501932	2656729
UP000501938	2656694
UP000501962	2656711
UP000501964	2656696
UP000501971	2686312
UP000501995	2656675
UP000502036	2546034
UP000502038	2704067
UP000502070	2704037
UP000502087	2656686
UP000502112	2708633
UP000502124	181211
UP000502153	2725642
UP000502154	2704041
UP000502171	2497338
UP000502182	2704074
UP000502187	2290890
UP000502236	2656723
UP000502238	3070201
UP000502293	2656708
UP000502302	2681674
UP000502304	2724309
UP000502325	2656719
UP000502326	2656714
UP000502339	2656703
UP000502376	2686311
UP000502382	2656698
UP000502393	2730617
UP000502394	2093224
UP000502399	2656701
UP000502407	2711169
UP000502479	2713250
UP000502488	2704941
UP000502509	2735125
UP000502519	2656712
UP000502540	2725619
UP000502541	2723761
UP000502548	2656702
UP000502572	2730621
UP000502573	2686385
UP000502578	2704070
UP000502584	2660688
UP000502596	2711170
UP000502599	2725624
UP000502615	2656718
UP000502617	2718943
UP000502654	2686381
UP000502667	74382
UP000502674	2014339
UP000502721	1906244
UP000502753	2729575
UP000502759	10666
UP000502765	2656710
UP000502771	2575352
UP000502784	2713248
UP000502801	568989
UP000502816	2704064
UP000502819	2686310
UP000502828	2656721
UP000502851	2656677
UP000502880	2656716
UP000502893	2682812
UP000502897	2723904
UP000502929	2723758
UP000502930	2704066
UP000502935	2729574
UP000502939	2704071
UP000502947	2704069
UP000503037	2729541
UP000503046	2712957
UP000503093	2704033
UP000503104	2713217
UP000503107	2713275
UP000503111	2719592
UP000503113	2726708
UP000503152	2562463
UP000503179	2656713
UP000503181	2712943
UP000503184	2723907
UP000503236	2708630
UP000503246	2713312
UP000503252	80271
UP000503253	2584979
UP000503256	2713245
UP000503261	2712935
UP000503263	2725755
UP000503286	2723762
UP000503301	2725638
UP000503316	2656688
UP000503328	176656
UP000503333	2724325
UP000503337	2713244
UP000503376	2686379
UP000503386	2725618
UP000503412	2706778
UP000503413	2686380
UP000503416	2719206
UP000503444	2704043
UP000503449	2730619
UP000503469	2711179
UP000503473	2656720
UP000503478	1673646
UP000503509	1242863
UP000503543	2723906
UP000503550	2712940
UP000503573	2712938
UP000503575	2704040
UP000503587	2704065
UP000503591	2711171
UP000503593	2719210
UP000503600	1425368
UP000503609	2656709
UP000503612	2712933
UP000503622	2485922
UP000503624	2719208
UP000504686	2736188
UP000504733	2848074
UP000504772	2736194
UP000504883	2736190
UP000505024	2736257
UP000505097	2736202
UP000505247	2742114
UP000505253	2736197
UP000505267	2741076
UP000505275	2736239
UP000505279	2736182
UP000505345	2741077
UP000509192	2719181
UP000509220	2743402
UP000509228	2745703
UP000509267	2591401
UP000509268	2744003
UP000509340	2736269
UP000509352	2714736
UP000509365	2734809
UP000509379	2740427
UP000509405	2736258
UP000509449	2736195
UP000509470	137511
UP000509477	2741341
UP000509521	2744802
UP000509570	2712941
UP000509610	2723892
UP000509614	2736223
UP000509616	2726968
UP000509622	2729190
UP000509653	2736272
UP000509749	2736346
UP000509770	2601675
UP000509789	2714735
UP000509793	2736287
UP000509808	2746928
UP000509831	2596712
UP000510602	1697349
UP000510607	2743982
UP000510611	2743996
UP000510651	2743997
UP000510731	2743988
UP000510747	2743987
UP000510762	2743937
UP000510873	2743845
UP000510878	2743969
UP000510880	2743777
UP000510885	2743989
UP000510891	2743998
UP000510897	1883368
UP000510920	2743776
UP000514515	2723905
UP000514640	2601672
UP000514706	2749668
UP000514719	2748688
UP000514727	2743839
UP000514732	2723763
UP000514744	2749430
UP000514836	2744001
UP000515246	2759177
UP000515249	2974900
UP000515251	2759121
UP000515252	2759728
UP000515262	2759732
UP000515282	2759464
UP000515306	2759730
UP000515318	2755402
UP000515341	2750854
UP000515428	2759205
UP000515429	2756145
UP000515448	2491323
UP000515470	2759715
UP000515482	2759182
UP000515483	2759721
UP000515525	2586959
UP000515562	2754975
UP000515565	2732254
UP000515566	2759599
UP000515587	2759713
UP000515604	2759724
UP000515626	2750857
UP000515649	2759725
UP000515657	2759180
UP000515683	2588487
UP000515706	2739752
UP000515722	2586961
UP000515762	2759719
UP000515780	2759201
UP000515805	2762391
UP000515807	2759211
UP000515820	2686378
UP000515834	2763530
UP000515841	2762283
UP000515851	2762419
UP000515853	2762667
UP000515864	2740180
UP000515872	2740182
UP000515874	2762401
UP000515901	2762288
UP000515907	2762398
UP000515915	2759272
UP000515922	2739834
UP000515930	2762418
UP000515935	2762411
UP000515936	2766478
UP000515937	2762412
UP000515957	2762280
UP000515966	2762279
UP000515969	2739833
UP000515973	2762406
UP000515979	2762289
UP000515980	2762287
UP000516002	2716322
UP000516009	2767561
UP000516016	2664388
UP000516025	2735533
UP000516055	2768139
UP000516067	2664409
UP000516069	2762278
UP000516075	2759191
UP000516087	2766528
UP000516089	2767564
UP000516096	2767566
UP000516102	2664398
UP000516108	2769335
UP000516114	2664400
UP000516123	2767559
UP000516130	2664396
UP000516151	2767565
UP000516164	2766968
UP000516167	2664407
UP000516170	2769334
UP000516174	2769358
UP000516175	2766529
UP000516184	2759200
UP000516188	2767562
UP000516190	2664406
UP000516196	2664399
UP000516204	2768133
UP000516205	2767557
UP000516212	2767556
UP000516215	2664395
UP000516219	2664391
UP000516223	2767569
UP000516225	2664408
UP000516232	2759203
UP000516243	2762426
UP000516365	2735531
UP000516392	2769337
UP000516407	2743904
UP000516408	2743960
UP000516415	2759194
UP000516460	2743923
UP000516463	2743911
UP000516468	2743909
UP000516513	2767574
UP000516521	2686238
UP000516530	1907173
UP000516547	2723960
UP000516550	2759392
UP000516562	2059381
UP000516571	2723910
UP000516590	2767573
UP000516597	2724332
UP000516639	2755401
UP000516645	2759393
UP000516653	2759389
UP000516657	2759391
UP000516716	2756144
UP000516732	2723909
UP000516780	2736280
UP000516798	2746235
UP000516808	2759387
UP000516823	2716170
UP000516826	2759388
UP000516882	2763101
UP000516893	2767570
UP000543799	2730535
UP000545774	2736817
UP000563607	2730537
UP000567690	2772025
UP000593599	2772086
UP000593603	2767575
UP000593614	2776839
UP000593627	2772072
UP000593635	2777318
UP000593642	2776848
UP000593677	2776852
UP000593686	2772073
UP000593702	109981
UP000593713	2772080
UP000593732	2776735
UP000593734	2772085
UP000593741	2772081
UP000593744	2772066
UP000593824	2772095
UP000593828	2772062
UP000593838	2772059
UP000593848	2655037
UP000593850	2772084
UP000593856	2776822
UP000593882	2772074
UP000593896	2776851
UP000593898	2772078
UP000593899	2772061
UP000593911	2776876
UP000593934	2776815
UP000593952	2767571
UP000593965	2776854
UP000593979	2772067
UP000593991	2763103
UP000594003	2772068
UP000594004	2772091
UP000594005	2776813
UP000594028	2772092
UP000594029	2783539
UP000594030	2772069
UP000594037	2772065
UP000594044	1262524
UP000594045	2776872
UP000594051	2772063
UP000594055	2772076
UP000594057	2772089
UP000594063	2772064
UP000594068	2776853
UP000594083	2776877
UP000594086	2772060
UP000594097	2772077
UP000594112	2776837
UP000594117	2772083
UP000594129	2772093
UP000594132	2772071
UP000594135	2776865
UP000594150	2772079
UP000594155	2736205
UP000594161	2772075
UP000594162	2776858
UP000594166	2776855
UP000594167	2777397
UP000594201	2776769
UP000594342	2420051
UP000594363	2743903
UP000594402	2664196
UP000594403	2736224
UP000594449	2736229
UP000594450	2759213
UP000594475	2736235
UP000594479	2492467
UP000594509	2736232
UP000594510	2777301
UP000594514	2759219
UP000594531	2711164
UP000594545	2736228
UP000594561	2686300
UP000594566	2711163
UP000594573	2759214
UP000594581	2727865
UP000594599	2777375
UP000594602	2736226
UP000594606	2777378
UP000594620	2777380
UP000594647	2783550
UP000594665	2759188
UP000594680	2492468
UP000594687	2777376
UP000594692	2711165
UP000594807	2751381
UP000594820	2794947
UP000594825	2751390
UP000594859	2787015
UP000594906	2725864
UP000594946	2794891
UP000595003	2751382
UP000595005	2725867
UP000595016	2787014
UP000595020	2751391
UP000595028	180170
UP000595073	2751388
UP000595090	2793708
UP000595099	2751386
UP000595162	2530040
UP000595170	2796514
UP000595232	2768128
UP000595249	2777363
UP000595260	2790994
UP000595268	2800826
UP000595272	2801524
UP000595298	2801364
UP000595300	2777369
UP000595307	2801526
UP000595319	2801522
UP000595337	2777365
UP000595338	2796524
UP000595372	2767195
UP000595413	2709316
UP000595458	2796522
UP000595472	2790985
UP000595480	2801476
UP000595525	2795294
UP000595544	2801830
UP000595574	2814919
UP000595580	2796523
UP000595587	2796518
UP000595650	2790986
UP000595652	2797423
UP000595692	2801385
UP000595699	2510450
UP000595714	2799684
UP000595790	260586
UP000595806	2800824
UP000595872	2796520
UP000595883	2768129
UP000595893	2800825
UP000595936	2800706
UP000595958	2790993
UP000595970	2759196
UP000595980	2797425
UP000595997	2796519
UP000596077	2777321
UP000596080	2801577
UP000596085	2796513
UP000596123	2797313
UP000596151	2797324
UP000596172	2801480
UP000596175	2797323
UP000596200	2781113
UP000596203	2796521
UP000596242	2801835
UP000596247	2762819
UP000596259	2762814
UP000596291	2762811
UP000596295	2797319
UP000596297	2801527
UP000596298	2797306
UP000596304	2796498
UP000596328	2801893
UP000596333	2797320
UP000596342	2762822
UP000596346	2797321
UP000596378	2801521
UP000596381	2801834
UP000596413	2797299
UP000598603	2509570
UP000603881	2803736
UP000604923	2509770
UP000605518	2509787
UP000606879	2509575
UP000608146	2509742
UP000608636	2785444
UP000608978	2805752
UP000609967	2803737
UP000610026	2805750
UP000612540	2805842
UP000615184	2809246
UP000616300	2805746
UP000617684	2509750
UP000618048	2809243
UP000618148	2509779
UP000619907	2509753
UP000620072	2509748
UP000620482	2509757
UP000622430	2805748
UP000623593	2509730
UP000624328	2509585
UP000626490	2509728
UP000627420	2509751
UP000627498	2509758
UP000628366	2509588
UP000629758	2762285
UP000631800	2509759
UP000632232	2509732
UP000633013	2509784
UP000633244	2509740
UP000633961	2509747
UP000638912	2509584
UP000639704	2509734
UP000640747	2509755
UP000641292	2509762
UP000643524	2509564
UP000646117	2509561
UP000647641	2509735
UP000648299	2509583
UP000648714	2806022
UP000649036	2509574
UP000649137	2509572
UP000651626	2749381
UP000653213	2509727
UP000653557	2723893
UP000654052	2805839
UP000654728	2509726
UP000656384	2509576
UP000656642	2809244
UP000656987	2509781
UP000657963	2805747
UP000658495	2509590
UP000659023	2809245
UP000659877	2509731
UP000661685	2509556
UP000662651	2793710
UP000662754	2783669
UP000662756	2806604
UP000662757	2813240
UP000662760	2812854
UP000662767	2813260
UP000662784	2815750
UP000662786	2813217
UP000662790	2591344
UP000662797	2767588
UP000662843	2813221
UP000662847	2783548
UP000662856	2813231
UP000662859	2813267
UP000662862	2813258
UP000662864	2781367
UP000662876	2813212
UP000662885	2783546
UP000662891	2783668
UP000662899	2813236
UP000662906	2813273
UP000662909	2813239
UP000662926	2767552
UP000662930	2813265
UP000662980	2813229
UP000663010	2783562
UP000663012	2813166
UP000663035	2813244
UP000663068	2776772
UP000663070	2783544
UP000663080	2767584
UP000663109	2783543
UP000663114	2813164
UP000663144	2783673
UP000663155	2812861
UP000663160	2812903
UP000663168	2783563
UP000663175	2767589
UP000663176	2806547
UP000663184	2811249
UP000663201	2783540
UP000663220	2813248
UP000663222	2812933
UP000663226	2813243
UP000663243	2813225
UP000663244	2806696
UP000663251	2813228
UP000663263	2736267
UP000663273	2813223
UP000663275	2813230
UP000663288	2783674
UP000663308	2813266
UP000663311	2767585
UP000663313	2767583
UP000663341	2767587
UP000663368	2782522
UP000663380	2813233
UP000663384	2783565
UP000663390	2759186
UP000663393	2783542
UP000663395	2812936
UP000663424	2813257
UP000663428	2813241
UP000663463	2767578
UP000663465	2783551
UP000663469	2783560
UP000663480	2813269
UP000663491	2767579
UP000663494	2783541
UP000663497	2783545
UP000663537	2783552
UP000663544	2781366
UP000663548	2813268
UP000663561	2776766
UP000663569	2813222
UP000663581	2767586
UP000663588	2813226
UP000663595	2815747
UP000663596	2813270
UP000663609	2813262
UP000663614	2813232
UP000663619	2813214
UP000663620	2813227
UP000663644	2813252
UP000663645	2813264
UP000663664	2767577
UP000664906	2816472
UP000664912	2815753
UP000664915	2781608
UP000664917	2781607
UP000664925	2816463
UP000664931	2781364
UP000664934	2816464
UP000671940	2723899
UP000671943	2776752
UP000671952	2723900
UP000671971	2723772
UP000672025	2723774
UP000672035	2723770
UP000675967	221036
UP000675982	1138484
UP000675993	2099567
UP000675998	2786481
UP000676014	2582892
UP000676046	2697494
UP000676050	2720961
UP000676070	2829394
UP000676099	2829800
UP000676168	2834266
UP000676258	2786037
UP000676279	2769808
UP000676385	2018499
UP000676463	2786494
UP000676498	2786089
UP000676611	2786025
UP000676615	1861840
UP000676655	2834247
UP000676934	2786400
UP000676942	3071280
UP000676943	2592414
UP000676975	2816462
UP000676979	2786061
UP000676981	2664236
UP000677010	2786788
UP000677017	1265605
UP000677021	2786398
UP000677100	2786619
UP000677137	2786778
UP000677192	2786153
UP000677216	2786007
UP000677293	2786055
UP000677306	2786029
